CIK,Ticker_Symbol,Company_Name,Sector,Data_Date,Market_Capitalization,Total_Assets,Total_Liabilities,Net_Income_Before_Extra_Items,Cash_Flow_From_Operations,Total_Long_Term_Debt,Current_Assets,Current_Liabilities,Common_Shares_Outstanding,Total_Sales,Cost_Of_Goods_Sold
0001013605,PDS,PRECISION DRILLING CORP,Energy,2011-12-31,2898.861,4427.874,2295.283,193.477,532.772,1239.616,1050.882,440.453,276.082,1951.027,1245.915
0001013605,PDS,PRECISION DRILLING CORP,Energy,2012-12-31,2272.6327,4300.263,2128.963,52.36,635.286,1218.796,676.102,398.081,276.476,2040.741,1435.77
0001013605,PDS,PRECISION DRILLING CORP,Energy,2013-12-31,2902.2812,4579.123,2179.78,191.15,428.086,1323.268,642.681,336.898,291.98,2029.977,1248.637
0001013605,PDS,PRECISION DRILLING CORP,Energy,2014-12-31,2067.3092,5308.996,2867.63,33.152,680.159,1852.186,1153.852,500.222,292.82,2350.538,1532.526
0001013605,PDS,PRECISION DRILLING CORP,Energy,2015-12-31,1602.2286,4878.69,2757.481,-363.436,517.016,2180.51,780.599,243.784,292.912,1555.624,1091.425
0001013605,PDS,PRECISION DRILLING CORP,Energy,2016-12-31,2146.5095,4324.214,2362.096,-155.555,122.508,1906.934,471.61,240.736,293.239,951.411,604.536
0001013605,PDS,PRECISION DRILLING CORP,Energy,2017-12-31,1117.2406,3892.931,2082.595,-132.036,116.555,1730.437,441.746,209.625,293.239,1321.224,919.823
0001013605,PDS,PRECISION DRILLING CORP,Energy,2018-12-31,696.2633,3636.043,2078.291,-294.27,293.334,1706.253,522.701,282.162,293.782,1541.189,1056.49
0001013871,NRG,NRG ENERGY INC,Public Utilities,2009-12-31,5996.822,23378.0,15434.0,909.0,2106.0,7847.0,6208.0,3762.0,253.995,8952.0,5890.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2010-12-31,4830.2294,26896.0,18576.0,468.0,1623.0,10048.0,7137.0,4220.0,247.197,8849.0,6726.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2011-12-31,4122.6624,26715.0,18797.0,188.0,1166.0,9745.0,7597.0,5671.0,227.52,9079.0,7388.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2012-12-31,7416.7349,35128.0,24346.0,550.0,1149.0,15733.0,7956.0,4677.0,322.607,8422.0,6958.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2013-12-31,9298.9329,33902.0,23184.0,-395.0,1270.0,15767.0,7596.0,4204.0,323.779,11295.0,9109.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2014-12-31,9073.0679,40665.0,28679.0,78.0,1510.0,19900.0,8582.0,4859.0,336.663,15868.0,13009.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2015-12-31,3698.0163,32882.0,27117.0,-6402.0,1309.0,18983.0,7391.0,4375.0,314.19,14674.0,15601.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2016-12-31,3867.3312,30355.0,25863.0,-701.0,2072.0,18006.0,6395.0,4382.0,315.443,12351.0,10083.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2017-12-31,9020.8406,23318.0,21272.0,-1364.0,1387.0,15716.0,4415.0,3317.0,316.743,10629.0,8316.0
0001013871,NRG,NRG ENERGY INC,Public Utilities,2018-12-31,11232.54,10628.0,11843.0,460.0,1377.0,6449.0,3600.0,2398.0,283.65,9478.0,7956.0
0001015820,QGEN,QIAGEN NV,Health Care,2009-12-31,5182.2124,3796.464,1505.295,137.767,216.995,897.554,1333.47,375.53,232.074,1009.825,238.079
0001015820,QGEN,QIAGEN NV,Health Care,2010-12-31,4557.3983,3913.995,1437.642,144.311,250.752,820.526,1364.588,388.407,233.115,1087.431,251.282
0001015820,QGEN,QIAGEN NV,Health Care,2011-12-31,3234.592,3756.453,1198.655,96.038,244.779,465.501,748.432,481.657,234.221,1169.747,269.707
0001015820,QGEN,QIAGEN NV,Health Care,2012-12-31,4256.9267,4087.631,1363.268,129.506,244.88,861.729,992.621,266.869,234.544,1254.456,276.557
0001015820,QGEN,QIAGEN NV,Health Care,2013-12-31,5568.9209,4088.392,1364.521,69.073,258.957,856.853,920.889,337.038,233.89,1301.984,292.661
0001015820,QGEN,QIAGEN NV,Health Care,2014-12-31,5443.2596,4454.372,1796.373,116.634,287.965,1044.965,1148.75,431.626,232.023,1344.777,290.792
0001015820,QGEN,QIAGEN NV,Health Care,2015-12-31,6442.5883,4189.678,1627.724,127.103,317.497,1062.007,961.614,268.353,233.005,1280.986,301.804
0001015820,QGEN,QIAGEN NV,Health Care,2016-12-31,6572.3712,4308.194,1701.098,80.404,341.602,1068.652,1037.569,308.429,234.56,1337.991,299.913
0001015820,QGEN,QIAGEN NV,Health Care,2017-12-31,7007.408,5038.516,2497.52,40.394,286.779,1758.315,1647.973,324.792,226.557,1419.436,308.046
0001015820,QGEN,QIAGEN NV,Health Care,2018-12-31,7768.7851,5748.332,3113.362,190.38,359.496,1671.112,2155.06,972.189,225.509,1501.948,329.184
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2009-12-31,67.9969,619.298,510.876,7.034,16.095,230.066,33.476,21.472,17.302,177.627,125.583
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2010-12-31,88.0663,671.012,551.139,8.065,25.679,229.563,27.694,25.159,18.158,184.947,131.49
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2011-12-31,103.1912,672.777,545.799,6.964,31.155,228.925,31.272,32.369,18.427,190.636,131.724
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2012-12-31,215.5117,738.085,603.067,11.593,25.761,257.324,33.139,42.175,18.156,204.149,135.399
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2013-12-31,356.6373,746.599,590.626,14.867,39.845,236.098,36.117,47.62,18.261,213.957,143.653
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2014-12-31,387.8264,827.528,647.653,15.151,36.565,270.027,36.705,32.95,18.512,226.124,147.946
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2015-12-31,401.2409,837.353,679.759,20.596,49.904,317.325,33.761,37.218,16.649,242.502,156.04
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2016-12-31,476.6269,885.069,707.08,19.492,49.457,326.63,32.967,44.273,16.642,248.2,158.117
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2017-12-31,413.9053,921.533,723.877,37.058,45.23,342.956,30.14,42.718,16.099,258.139,171.625
0001016281,CSV,CARRIAGE SERVICES INC,Consumer Services,2018-12-31,280.209,917.502,696.01,11.588,48.994,364.053,29.303,34.958,18.078,267.992,179.021
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2009-12-31,41216.852,41024.0,21598.0,1580.0,5812.0,9658.0,1891.0,2405.0,542.327,10057.0,4560.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2010-12-31,48379.1088,42669.0,21684.0,1697.0,6284.0,8499.0,2172.0,3156.0,1090.848,12804.0,5524.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2011-12-31,41829.949,47278.0,24380.0,2643.0,6243.0,8212.0,2781.0,4034.0,1096.46,13792.0,5896.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2012-12-31,31276.9421,48980.0,24697.0,1892.0,6209.0,7938.0,1914.0,3976.0,1092.072,14589.0,6787.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2013-12-31,39078.3527,51754.0,25982.0,2270.0,7218.0,8217.0,2216.0,5234.0,1087.322,16145.0,7632.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2014-12-31,39218.785,60200.0,31309.0,3929.0,8459.0,13022.0,3489.0,5142.0,1091.837,18863.0,8563.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2015-12-31,33080.867,59275.0,31894.0,-637.0,5632.0,15065.0,4059.0,4595.0,1094.668,12363.0,7059.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2016-12-31,47537.6361,58648.0,32381.0,-204.0,3452.0,14993.0,4336.0,5092.0,1110.952,10523.0,6457.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2017-12-31,54926.7835,73867.0,42214.0,2397.0,7262.0,20581.0,4897.0,6261.0,1222.769,16651.0,8647.0
0001017413,CNQ,CANADIAN NATURAL RESOURCES,Energy,2018-12-31,39590.1248,71559.0,39585.0,2591.0,10121.0,19482.0,3020.0,4762.0,1201.886,21027.0,10507.0
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2009-12-31,76.4438,142.529,80.24,-5.907,5.253,42.739,6.138,10.812,36.576,70.878,62.684
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2010-12-31,65.342,122.285,67.778,-8.173,0.966,38.2,4.989,7.082,36.709,62.96,56.708
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2011-12-31,38.2606,99.811,54.862,-9.114,7.858,29.16,2.152,5.974,36.789,51.87,40.255
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2012-12-31,62.3171,95.787,47.694,4.504,10.945,19.7,1.663,5.899,36.874,46.747,34.248
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2013-12-31,91.6928,88.144,39.765,1.991,8.143,14.82,1.298,4.655,36.531,46.18,33.9
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2014-12-31,95.5991,87.265,39.17,3.095,7.498,10.76,27.524,7.203,36.628,45.674,34.317
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2015-12-31,85.5809,82.448,30.455,5.203,7.063,5.9,27.506,4.63,36.73,46.539,35.232
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2016-12-31,84.6078,81.286,27.481,3.74,6.81,3.84,27.541,4.785,36.786,45.873,35.596
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2017-12-31,71.682,80.28,21.058,8.293,5.833,3.24,4.628,4.366,36.76,46.742,36.078
0001017673,DVD,DOVER MOTORSPORTS INC,Consumer Services,2018-12-31,68.7234,78.953,16.065,6.778,6.951,0.0,6.234,4.537,36.555,47.016,36.587
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2009-01-31,1564.3026,2848.181,1002.603,272.255,490.836,100.0,1084.825,449.797,87.636,3540.276,953.25
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2010-01-31,2775.0784,2821.866,993.949,78.953,402.2,71.213,1235.846,449.372,87.986,2928.626,806.276
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2011-01-31,4398.0709,2947.902,1057.118,150.283,391.789,68.566,1433.268,558.851,87.246,3468.777,1027.443
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2012-01-31,3934.2097,3048.153,1185.697,126.862,365.219,57.851,1488.775,705.353,85.638,4158.058,1406.232
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2013-01-31,3922.25,2987.401,1169.133,237.011,684.171,63.942,1307.824,690.801,78.445,4510.805,1469.851
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2014-01-31,2703.1028,2850.997,1121.504,54.628,175.493,180.726,1320.566,568.222,76.402,4116.897,1306.222
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2015-01-31,1769.863,2514.651,1124.95,51.821,312.48,341.831,1174.456,495.44,69.352,3744.03,1204.039
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2016-01-31,1767.2115,2433.039,1137.317,35.576,309.941,333.675,1178.98,534.703,67.348,3518.68,1147.457
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2017-01-31,786.6704,2295.757,1043.718,3.956,184.591,309.389,1139.3,486.0,67.758,3326.74,1102.758
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2018-01-31,1412.3185,2325.692,1073.221,7.094,285.704,300.339,1264.538,507.546,68.195,3492.69,1214.299
0001018840,ANF,ABERCROMBIE & FITCH  -CL A,Consumer Services,2019-01-31,1435.1391,2385.593,1166.972,74.541,352.933,296.776,1335.95,558.917,66.227,3590.109,1252.163
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2009-12-31,4390.5939,4346.0,2256.4,31.7,218.5,1037.6,1997.6,624.6,98.07,3054.9,2528.4
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2010-12-31,5437.5476,4493.6,2364.2,70.7,27.1,921.9,2115.1,791.0,98.542,4047.8,3431.2
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2011-12-31,5083.769,6046.9,3475.3,214.3,296.8,1482.0,2569.5,861.8,106.355,5183.0,4213.7
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2012-12-31,3260.6336,6247.8,3660.7,158.4,427.5,1463.0,2510.6,871.5,107.399,5031.5,4150.9
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2013-12-31,3847.4343,6898.5,3903.8,-98.8,368.4,1527.4,2950.8,1211.0,107.983,4043.5,3573.6
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2014-12-31,3779.8815,6582.6,3861.2,-2.3,55.9,1509.1,2482.1,959.9,108.711,4223.4,3688.1
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2015-12-31,1228.2188,5751.7,3555.2,-378.2,131.4,1491.8,1867.6,686.5,109.175,3719.6,3489.7
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2016-12-31,1735.1753,5170.0,3725.2,-640.9,-43.7,1771.9,1766.5,708.7,108.925,3134.6,2820.2
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2017-12-31,3038.188,5185.4,3340.9,-91.9,22.4,1530.6,1915.7,712.6,125.857,3525.1,2930.9
0001018963,ATI,ALLEGHENY TECHNOLOGIES INC,Basic Industries,2018-12-31,2736.1407,5501.8,3510.2,222.4,392.8,1535.5,2246.7,836.9,125.684,4046.6,3274.4
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2009-12-31,722.9539,820.245,401.453,21.947,77.491,207.0,248.178,133.434,48.651,707.239,487.036
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2010-12-31,461.2604,869.035,408.314,24.057,41.768,184.554,219.485,155.579,50.137,703.66,498.722
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2011-12-31,582.9825,875.201,361.523,41.13,111.367,131.79,221.005,156.324,51.094,784.684,556.015
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2012-12-31,563.7697,954.45,394.707,46.169,75.962,134.183,242.636,157.295,50.517,844.641,596.23
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2013-12-31,941.4144,904.197,307.122,55.112,119.769,56.673,210.902,137.862,49.032,835.585,588.66
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2014-12-31,741.0953,903.493,360.902,-36.907,90.097,109.79,230.897,160.396,48.217,859.617,611.004
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2015-12-31,763.8457,1015.896,422.358,60.345,83.079,173.743,255.284,143.94,47.562,919.486,656.705
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2016-12-31,1230.0935,1054.797,420.32,58.098,110.027,135.03,299.808,174.974,46.986,1034.48,726.944
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2017-12-31,880.9423,1080.264,392.93,74.952,104.235,132.944,309.211,166.681,45.386,1032.327,747.274
0001019737,NCI,NAVIGANT CONSULTING INC,Consumer Services,2018-12-31,992.6157,917.547,204.994,14.794,37.589,0.0,409.355,145.816,41.273,743.614,550.492
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2009-12-31,1390.7612,3796.007,2849.968,83.583,297.848,933.966,1743.464,1629.817,91.618,9523.105,7940.794
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2010-12-31,1604.382,4069.832,3023.979,111.19,190.659,769.285,2008.443,1958.792,92.1,10713.585,9012.037
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2011-12-31,1737.8323,4502.299,3361.886,175.078,63.475,846.777,2192.6,2149.672,90.277,11556.232,9730.842
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2012-12-31,2716.9766,5378.99,4062.669,193.031,323.4,918.024,2773.083,2693.556,90.295,13163.517,11150.569
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2013-12-31,4255.907,6415.5,4893.4,249.6,320.1,1033.2,3346.6,3331.8,90.244,14705.4,12445.6
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2014-12-31,4428.3222,7228.2,5547.0,305.4,366.6,1316.0,3867.7,3630.3,90.245,17177.2,14603.5
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2015-12-31,3790.4885,8022.7,6187.8,329.6,386.0,1255.1,4408.1,4286.9,89.525,19284.9,16417.4
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2016-12-31,4417.4938,8861.1,7081.6,343.9,367.1,1828.8,4421.5,4229.6,85.214,20118.5,17151.9
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2017-12-31,4104.9558,10540.6,8112.6,613.5,623.5,2090.4,5026.5,5000.4,85.788,21386.9,18164.4
0001019849,PAG,PENSKE AUTOMOTIVE GROUP INC,Consumer Durables,2018-12-31,3408.935,10904.5,8269.8,470.5,614.7,2124.7,5095.2,5048.3,84.547,22785.1,19370.2
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2009-12-31,4632.7297,6846.834,4701.588,220.877,616.911,3211.223,1211.425,814.714,203.547,3013.595,1271.214
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2010-12-31,5003.6006,6395.799,4432.537,-53.9,625.14,2912.465,1055.178,854.934,200.064,3127.549,1254.198
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2011-12-31,5301.9428,6041.258,4787.002,242.358,615.438,3280.268,914.45,849.03,172.141,3014.703,1243.873
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2012-12-31,5899.6863,6358.339,5195.891,180.367,432.736,3732.116,1024.092,904.953,190.006,3005.255,1276.057
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2013-12-31,5809.8095,6653.005,5595.171,96.431,507.546,4119.139,933.607,959.101,191.427,3025.923,1284.355
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2014-12-31,8111.6025,6570.342,5700.387,326.328,472.948,4611.436,917.719,856.736,209.819,3117.693,1342.287
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2015-12-31,5708.2934,6350.587,5821.98,123.241,541.76,4757.61,857.912,841.831,211.34,3007.976,1288.784
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2016-12-31,8564.4238,9486.8,7495.432,101.471,543.895,6078.206,1112.107,1046.557,263.683,3511.453,1554.227
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2017-12-31,10681.7403,10972.402,8582.142,190.112,720.968,6896.971,1950.315,1330.173,283.11,3845.578,1663.287
0001020569,IRM,IRON MOUNTAIN INC,Consumer Services,2018-12-31,9279.6636,11852.247,9896.126,375.778,935.549,8016.417,1208.114,1462.678,286.321,4225.761,1793.954
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2009-07-31,1162.5062,1058.55,514.078,59.184,108.323,53.858,592.631,423.578,43.008,3454.9,2767.919
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2010-07-31,1468.3006,1250.799,620.352,68.321,66.132,48.433,716.065,521.875,43.531,3757.139,3033.308
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2011-07-31,2024.5828,1400.988,531.321,76.673,49.844,0.986,844.492,463.421,48.493,4530.015,3670.605
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2012-07-31,2661.2973,1493.946,515.23,91.342,66.244,115.635,946.861,334.161,49.011,5236.021,4280.458
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2013-07-31,2891.2313,1729.908,630.762,107.854,44.331,163.685,1115.218,398.267,49.33,6064.355,4996.881
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2014-07-31,2917.576,2297.233,1053.869,125.482,62.419,448.17,1378.29,523.839,49.771,6794.447,5618.044
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2015-07-31,2280.8709,2550.19,1164.657,138.734,48.864,537.773,1553.742,530.86,50.096,8194.278,6861.663
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2016-07-31,2518.1423,2852.155,1332.651,125.766,296.609,588.258,1611.19,619.722,50.383,8470.286,7120.935
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2017-07-31,1950.4657,2886.563,1204.642,130.155,280.776,373.475,1662.67,703.987,50.622,9274.471,7760.55
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2018-07-31,1623.2342,2964.472,1118.517,165.67,109.472,347.709,1788.914,699.224,50.411,10226.683,8617.416
0001020859,UNFI,UNITED NATURAL FOODS INC,Consumer Non-Durables,2019-07-31,521.456,7180.965,5670.031,-350.79,284.53,2927.258,3567.921,2108.947,52.886,21387.068,18342.495
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2009-03-31,633.738,1592.907,813.257,97.812,134.997,386.219,678.818,306.659,16.59,1240.378,875.346
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2010-03-31,1168.6106,1712.677,851.991,85.288,169.648,413.851,784.733,296.953,16.673,1294.78,928.049
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2011-03-31,2145.5317,4470.237,2835.514,152.411,142.304,1011.752,1239.855,962.546,24.257,2905.348,2231.864
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2012-03-31,3103.6751,4554.757,2761.388,281.622,227.781,1016.625,1418.383,719.981,49.532,3407.929,2564.995
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2013-03-31,3934.6555,5183.505,3138.347,297.347,320.918,1195.933,1626.336,736.423,50.123,3702.702,2763.488
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2014-03-31,3368.4282,5553.283,3269.372,206.256,135.137,1500.808,1782.343,640.199,52.159,3763.254,2873.412
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2015-03-31,2942.5836,6069.443,3933.659,238.697,467.332,1337.141,2044.614,897.443,49.273,3888.722,2959.126
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2016-03-31,1552.8769,4835.093,3900.149,-1047.96,83.863,1374.879,1742.641,1135.874,49.329,3886.072,3004.679
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2017-03-31,1276.5048,4414.6,3568.127,-42.952,281.522,1035.67,1772.919,1334.26,49.573,3532.799,2674.118
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2018-03-31,1251.684,3807.064,3356.53,-425.391,-288.894,1421.757,1922.925,992.439,49.67,3198.951,2533.153
0001021162,TGI,TRIUMPH GROUP INC,Capital Goods,2019-03-31,950.8462,2854.574,3427.887,-321.767,-174.42,1480.62,1241.07,975.275,49.887,3364.93,2924.92
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2009-12-31,1687.436,748.449,372.762,89.845,133.944,121.119,337.943,185.212,62.8,1331.058,215.091
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2010-12-31,1879.146,892.224,420.975,136.051,187.883,133.013,422.526,216.448,62.1,1537.259,242.815
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2011-12-31,3025.911,990.956,416.72,153.33,224.315,107.944,530.087,241.171,62.3,1743.991,257.02
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2012-12-31,2163.72,1152.907,562.295,221.645,310.976,154.963,599.403,320.103,58.4,2169.664,319.74
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2013-12-31,8154.98,1821.062,962.443,364.888,530.176,113.852,1118.334,776.792,59.0,3176.718,470.883
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2014-12-31,2578.3,1614.434,671.996,189.176,-56.464,174.988,834.667,418.329,59.0,2569.495,373.51
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2015-12-31,2121.84,1505.843,680.222,133.046,322.109,191.983,706.392,407.597,56.0,2247.047,381.41
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2016-12-31,2513.228,1474.045,809.975,143.086,275.263,343.708,714.337,399.011,52.6,2207.797,399.902
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2017-12-31,3595.721,1589.872,885.276,129.437,302.555,321.08,777.789,447.37,52.7,2279.099,435.678
0001021561,NUS,NU SKIN ENTERPRISES  -CL A,Health Care,2018-12-31,3397.682,1694.446,912.579,121.887,202.738,370.34,799.237,439.655,55.4,2679.008,552.2
0001021635,OGE,OGE ENERGY CORP,Public Utilities,2009-12-31,3578.33,7266.7,5205.9,258.3,654.5,2088.9,826.1,1275.7,97.0,2869.7,2115.2
0001021635,OGE,OGE ENERGY CORP,Public Utilities,2010-12-31,4444.704,7669.1,5269.1,295.3,782.5,2362.9,632.1,814.5,97.6,3716.9,2830.6
